,load,avg_latency,p99,stddev_latency,allocs,event_start_time,event_end_time
1711298718.4061887,87119.0,1875.324,6240.0,2288.81,"{'root--consul': 3.4, 'root--frontend': 3.4, 'root--geo': 5.45, 'root--jaeger': 3.0, 'root--memcached-profile': 9.233333333333333, 'root--memcached-rate': 34.0, 'root--memcached-reserve': 11.55, 'root--mongodb-geo': 4.0, 'root--mongodb-profile': 3.65, 'root--mongodb-rate': 3.0, 'root--mongodb-recommendation': 4.0, 'root--mongodb-reservation': 4.0, 'root--mongodb-user': 4.316666666666666, 'root--profile': 17.45, 'root--rate': 8.566666666666666, 'root--recommendation': 9.3, 'root--reservation': 4.0, 'root--search': 4.0, 'root--user': 7.166666666666667}",1711298718.4061887,1711298748.4701893
1711298748.4716136,89314.0,0.924,2.71,0.585,"{'root--consul': 3.0, 'root--frontend': 3.0, 'root--geo': 4.0, 'root--jaeger': 3.0, 'root--memcached-profile': 3.0, 'root--memcached-rate': 10.0, 'root--memcached-reserve': 45.0, 'root--mongodb-geo': 4.0, 'root--mongodb-profile': 3.0, 'root--mongodb-rate': 3.0, 'root--mongodb-recommendation': 4.0, 'root--mongodb-reservation': 4.0, 'root--mongodb-user': 5.0, 'root--profile': 9.0, 'root--rate': 20.0, 'root--recommendation': 8.0, 'root--reservation': 4.0, 'root--search': 4.0, 'root--user': 21.0}",1711298748.4716136,1711298778.5382633
1711298778.53966,89317.0,0.974,3.3,0.951,"{'root--consul': 3.0, 'root--frontend': 3.0, 'root--geo': 4.0, 'root--jaeger': 3.0, 'root--memcached-profile': 3.0, 'root--memcached-rate': 10.0, 'root--memcached-reserve': 45.0, 'root--mongodb-geo': 4.0, 'root--mongodb-profile': 3.0, 'root--mongodb-rate': 3.0, 'root--mongodb-recommendation': 4.0, 'root--mongodb-reservation': 4.0, 'root--mongodb-user': 5.0, 'root--profile': 9.0, 'root--rate': 20.0, 'root--recommendation': 8.0, 'root--reservation': 4.0, 'root--search': 4.0, 'root--user': 21.0}",1711298778.53966,1711298809.1027238
1711298809.1199033,89316.0,0.962,2.94,0.766,"{'root--consul': 3.0, 'root--frontend': 3.0, 'root--geo': 4.0, 'root--jaeger': 3.0, 'root--memcached-profile': 3.0, 'root--memcached-rate': 10.0, 'root--memcached-reserve': 45.0, 'root--mongodb-geo': 4.0, 'root--mongodb-profile': 3.0, 'root--mongodb-rate': 3.0, 'root--mongodb-recommendation': 4.0, 'root--mongodb-reservation': 4.0, 'root--mongodb-user': 5.0, 'root--profile': 9.0, 'root--rate': 20.0, 'root--recommendation': 8.0, 'root--reservation': 4.0, 'root--search': 4.0, 'root--user': 21.0}",1711298809.1199033,1711298839.1767995
1711298839.1778142,89313.0,1.663,21.1,3.547,"{'root--consul': 3.0, 'root--frontend': 3.0, 'root--geo': 4.0, 'root--jaeger': 3.0, 'root--memcached-profile': 3.0, 'root--memcached-rate': 10.0, 'root--memcached-reserve': 45.0, 'root--mongodb-geo': 4.0, 'root--mongodb-profile': 3.0, 'root--mongodb-rate': 3.0, 'root--mongodb-recommendation': 4.0, 'root--mongodb-reservation': 4.0, 'root--mongodb-user': 5.0, 'root--profile': 9.0, 'root--rate': 20.0, 'root--recommendation': 8.0, 'root--reservation': 4.0, 'root--search': 4.0, 'root--user': 21.0}",1711298839.1778142,1711298869.2382753
1711298869.2395627,89323.0,0.86,2.54,0.529,"{'root--consul': 3.033333333333333, 'root--frontend': 3.0, 'root--geo': 4.0, 'root--jaeger': 3.033333333333333, 'root--memcached-profile': 3.0, 'root--memcached-rate': 9.4, 'root--memcached-reserve': 40.9, 'root--mongodb-geo': 4.0, 'root--mongodb-profile': 3.0, 'root--mongodb-rate': 3.0, 'root--mongodb-recommendation': 4.0, 'root--mongodb-reservation': 4.0, 'root--mongodb-user': 4.9, 'root--profile': 8.733333333333333, 'root--rate': 19.733333333333334, 'root--recommendation': 7.733333333333333, 'root--reservation': 4.0, 'root--search': 4.0, 'root--user': 20.716666666666665}",1711298869.2395627,1711298899.295817
1711298899.2968192,89315.0,9.638,78.53,19.714,"{'root--consul': 14.766666666666667, 'root--frontend': 3.9833333333333334, 'root--geo': 4.0, 'root--jaeger': 6.933333333333334, 'root--memcached-profile': 3.0, 'root--memcached-rate': 4.0, 'root--memcached-reserve': 4.0, 'root--mongodb-geo': 4.0, 'root--mongodb-profile': 15.983333333333333, 'root--mongodb-rate': 3.0, 'root--mongodb-recommendation': 5.816666666666666, 'root--mongodb-reservation': 4.0, 'root--mongodb-user': 4.0, 'root--profile': 5.0, 'root--rate': 16.0, 'root--recommendation': 4.0, 'root--reservation': 5.716666666666667, 'root--search': 35.03333333333333, 'root--user': 4.0}",1711298899.2968192,1711298929.3523226
1711298929.3537996,89245.0,23.821,187.52,42.772,"{'root--consul': 15.0, 'root--frontend': 4.0, 'root--geo': 4.0, 'root--jaeger': 7.0, 'root--memcached-profile': 3.0, 'root--memcached-rate': 4.0, 'root--memcached-reserve': 4.0, 'root--mongodb-geo': 4.0, 'root--mongodb-profile': 17.0, 'root--mongodb-rate': 3.0, 'root--mongodb-recommendation': 6.0, 'root--mongodb-reservation': 4.0, 'root--mongodb-user': 4.0, 'root--profile': 5.0, 'root--rate': 16.0, 'root--recommendation': 4.0, 'root--reservation': 6.0, 'root--search': 46.0, 'root--user': 4.0}",1711298929.3537996,1711298959.4181328
1711298959.4195013,89255.0,10.792,94.46,21.51,"{'root--consul': 15.0, 'root--frontend': 4.0, 'root--geo': 4.0, 'root--jaeger': 7.0, 'root--memcached-profile': 3.0, 'root--memcached-rate': 4.0, 'root--memcached-reserve': 4.0, 'root--mongodb-geo': 4.0, 'root--mongodb-profile': 17.0, 'root--mongodb-rate': 3.0, 'root--mongodb-recommendation': 6.0, 'root--mongodb-reservation': 4.0, 'root--mongodb-user': 4.0, 'root--profile': 5.0, 'root--rate': 16.0, 'root--recommendation': 4.0, 'root--reservation': 6.0, 'root--search': 46.0, 'root--user': 4.0}",1711298959.4195013,1711298989.9821277
1711298989.983435,89315.0,1.643,9.14,1.811,"{'root--consul': 15.0, 'root--frontend': 4.0, 'root--geo': 4.0, 'root--jaeger': 7.0, 'root--memcached-profile': 3.0, 'root--memcached-rate': 4.0, 'root--memcached-reserve': 4.0, 'root--mongodb-geo': 4.0, 'root--mongodb-profile': 17.0, 'root--mongodb-rate': 3.0, 'root--mongodb-recommendation': 6.0, 'root--mongodb-reservation': 4.0, 'root--mongodb-user': 4.0, 'root--profile': 5.0, 'root--rate': 16.0, 'root--recommendation': 4.0, 'root--reservation': 6.0, 'root--search': 46.0, 'root--user': 4.0}",1711298989.983435,1711299020.0411494
1711299050.1257095,89309.0,1.613,15.33,2.776,"{'root--consul': 4.55, 'root--frontend': 4.0, 'root--geo': 4.666666666666667, 'root--jaeger': 4.15, 'root--memcached-profile': 3.6666666666666665, 'root--memcached-rate': 4.0, 'root--memcached-reserve': 18.65, 'root--mongodb-geo': 4.0, 'root--mongodb-profile': 6.166666666666667, 'root--mongodb-rate': 3.6666666666666665, 'root--mongodb-recommendation': 7.95, 'root--mongodb-reservation': 15.333333333333334, 'root--mongodb-user': 5.233333333333333, 'root--profile': 4.333333333333333, 'root--rate': 8.0, 'root--recommendation': 4.616666666666666, 'root--reservation': 4.666666666666667, 'root--search': 18.0, 'root--user': 4.0}",1711299050.1257095,1711299080.1893792
1711299080.1904056,89318.0,1.204,5.64,1.225,"{'root--consul': 4.0, 'root--frontend': 4.0, 'root--geo': 5.0, 'root--jaeger': 4.0, 'root--memcached-profile': 4.0, 'root--memcached-rate': 4.0, 'root--memcached-reserve': 29.0, 'root--mongodb-geo': 4.0, 'root--mongodb-profile': 4.0, 'root--mongodb-rate': 4.0, 'root--mongodb-recommendation': 9.0, 'root--mongodb-reservation': 19.683333333333334, 'root--mongodb-user': 6.0, 'root--profile': 4.0, 'root--rate': 4.0, 'root--recommendation': 6.0, 'root--reservation': 4.0, 'root--search': 4.0, 'root--user': 4.0}",1711299080.1904056,1711299110.2401261
1711299110.241128,89317.0,1.407,5.98,1.352,"{'root--consul': 4.0, 'root--frontend': 4.0, 'root--geo': 5.0, 'root--jaeger': 4.0, 'root--memcached-profile': 4.0, 'root--memcached-rate': 4.0, 'root--memcached-reserve': 29.0, 'root--mongodb-geo': 4.0, 'root--mongodb-profile': 4.0, 'root--mongodb-rate': 4.0, 'root--mongodb-recommendation': 9.0, 'root--mongodb-reservation': 19.45, 'root--mongodb-user': 6.0, 'root--profile': 4.0, 'root--rate': 4.0, 'root--recommendation': 6.0, 'root--reservation': 4.0, 'root--search': 4.0, 'root--user': 4.0}",1711299110.241128,1711299140.2941208
1711299140.2955096,89318.0,1.425,5.87,1.358,"{'root--consul': 4.0, 'root--frontend': 4.0, 'root--geo': 5.0, 'root--jaeger': 4.0, 'root--memcached-profile': 4.0, 'root--memcached-rate': 4.0, 'root--memcached-reserve': 29.0, 'root--mongodb-geo': 4.0, 'root--mongodb-profile': 4.0, 'root--mongodb-rate': 4.0, 'root--mongodb-recommendation': 9.0, 'root--mongodb-reservation': 19.616666666666667, 'root--mongodb-user': 6.0, 'root--profile': 4.0, 'root--rate': 4.0, 'root--recommendation': 6.0, 'root--reservation': 4.0, 'root--search': 4.0, 'root--user': 4.0}",1711299140.2955096,1711299170.34194
1711299170.3430927,89322.0,1.343,5.7,1.357,"{'root--consul': 4.0, 'root--frontend': 4.0, 'root--geo': 5.0, 'root--jaeger': 4.0, 'root--memcached-profile': 4.0, 'root--memcached-rate': 4.0, 'root--memcached-reserve': 29.0, 'root--mongodb-geo': 4.0, 'root--mongodb-profile': 4.0, 'root--mongodb-rate': 4.0, 'root--mongodb-recommendation': 9.0, 'root--mongodb-reservation': 19.0, 'root--mongodb-user': 6.0, 'root--profile': 4.0, 'root--rate': 4.0, 'root--recommendation': 6.0, 'root--reservation': 4.0, 'root--search': 4.0, 'root--user': 4.0}",1711299170.3430927,1711299200.3995423
1711299200.4005053,89322.0,0.707,2.76,0.496,"{'root--consul': 4.0, 'root--frontend': 4.0, 'root--geo': 4.426229508196721, 'root--jaeger': 6.704918032786885, 'root--memcached-profile': 3.459016393442623, 'root--memcached-rate': 3.4262295081967213, 'root--memcached-reserve': 18.34426229508197, 'root--mongodb-geo': 4.0, 'root--mongodb-profile': 6.754098360655738, 'root--mongodb-rate': 4.344262295081967, 'root--mongodb-recommendation': 12.475409836065573, 'root--mongodb-reservation': 13.836065573770492, 'root--mongodb-user': 6.360655737704918, 'root--profile': 4.344262295081967, 'root--rate': 4.213114754098361, 'root--recommendation': 5.409836065573771, 'root--reservation': 4.131147540983607, 'root--search': 4.0, 'root--user': 4.0}",1711299200.4005053,1711299230.9540768
1711299230.9554825,89317.0,5.062,135.68,36.477,"{'root--consul': 4.0, 'root--frontend': 4.0, 'root--geo': 4.0, 'root--jaeger': 13.0, 'root--memcached-profile': 3.0, 'root--memcached-rate': 3.0, 'root--memcached-reserve': 3.0, 'root--mongodb-geo': 4.0, 'root--mongodb-profile': 15.0, 'root--mongodb-rate': 5.0, 'root--mongodb-recommendation': 20.37704918032787, 'root--mongodb-reservation': 4.0, 'root--mongodb-user': 8.0, 'root--profile': 7.852459016393443, 'root--rate': 6.0, 'root--recommendation': 4.0, 'root--reservation': 11.508196721311476, 'root--search': 4.0, 'root--user': 4.0}",1711299230.9554825,1711299261.5048542
1711299261.5063207,89322.0,1.917,10.07,16.977,"{'root--consul': 4.0, 'root--frontend': 4.0, 'root--geo': 4.0, 'root--jaeger': 13.0, 'root--memcached-profile': 3.0, 'root--memcached-rate': 3.0, 'root--memcached-reserve': 3.0, 'root--mongodb-geo': 4.0, 'root--mongodb-profile': 15.0, 'root--mongodb-rate': 5.0, 'root--mongodb-recommendation': 19.8, 'root--mongodb-reservation': 4.0, 'root--mongodb-user': 8.0, 'root--profile': 8.0, 'root--rate': 6.0, 'root--recommendation': 4.0, 'root--reservation': 12.0, 'root--search': 4.0, 'root--user': 4.0}",1711299261.5063207,1711299291.577366
1711299291.5787964,89319.0,2.18,26.37,16.743,"{'root--consul': 4.0, 'root--frontend': 4.0, 'root--geo': 4.0, 'root--jaeger': 13.0, 'root--memcached-profile': 3.0, 'root--memcached-rate': 3.0, 'root--memcached-reserve': 3.0, 'root--mongodb-geo': 4.0, 'root--mongodb-profile': 15.0, 'root--mongodb-rate': 5.0, 'root--mongodb-recommendation': 19.35, 'root--mongodb-reservation': 4.0, 'root--mongodb-user': 8.0, 'root--profile': 8.0, 'root--rate': 6.0, 'root--recommendation': 4.0, 'root--reservation': 12.0, 'root--search': 4.0, 'root--user': 4.0}",1711299291.5787964,1711299321.629942
1711299321.630971,89320.0,4.436,137.6,32.652,"{'root--consul': 4.0, 'root--frontend': 4.0, 'root--geo': 4.0, 'root--jaeger': 13.0, 'root--memcached-profile': 3.0, 'root--memcached-rate': 3.0, 'root--memcached-reserve': 3.0, 'root--mongodb-geo': 4.0, 'root--mongodb-profile': 15.0, 'root--mongodb-rate': 5.0, 'root--mongodb-recommendation': 19.283333333333335, 'root--mongodb-reservation': 4.0, 'root--mongodb-user': 8.0, 'root--profile': 8.0, 'root--rate': 6.0, 'root--recommendation': 4.0, 'root--reservation': 12.0, 'root--search': 4.0, 'root--user': 4.0}",1711299321.630971,1711299351.6843119
1711299351.6856842,89316.0,2.212,9.98,20.324,"{'root--consul': 4.0, 'root--frontend': 4.0, 'root--geo': 4.816666666666666, 'root--jaeger': 9.666666666666666, 'root--memcached-profile': 3.1, 'root--memcached-rate': 3.1, 'root--memcached-reserve': 3.066666666666667, 'root--mongodb-geo': 3.9, 'root--mongodb-profile': 13.9, 'root--mongodb-rate': 4.9, 'root--mongodb-recommendation': 18.25, 'root--mongodb-reservation': 4.0, 'root--mongodb-user': 7.8, 'root--profile': 7.8, 'root--rate': 5.9, 'root--recommendation': 4.0, 'root--reservation': 11.6, 'root--search': 4.0, 'root--user': 4.0}",1711299351.6856842,1711299381.7487905
1711299381.7497132,89319.0,1.078,5.42,1.157,"{'root--consul': 4.0, 'root--frontend': 4.0, 'root--geo': 53.733333333333334, 'root--jaeger': 3.0, 'root--memcached-profile': 4.0, 'root--memcached-rate': 4.0, 'root--memcached-reserve': 5.9, 'root--mongodb-geo': 3.0, 'root--mongodb-profile': 4.0, 'root--mongodb-rate': 3.0, 'root--mongodb-recommendation': 4.0, 'root--mongodb-reservation': 11.9, 'root--mongodb-user': 4.0, 'root--profile': 4.0, 'root--rate': 4.0, 'root--recommendation': 4.0, 'root--reservation': 4.0, 'root--search': 4.0, 'root--user': 23.5}",1711299381.7497132,1711299411.807247
1711299411.808517,89320.0,0.974,5.11,1.039,"{'root--consul': 4.0, 'root--frontend': 4.0, 'root--geo': 55.0, 'root--jaeger': 3.0, 'root--memcached-profile': 4.0, 'root--memcached-rate': 4.0, 'root--memcached-reserve': 6.0, 'root--mongodb-geo': 3.0, 'root--mongodb-profile': 4.0, 'root--mongodb-rate': 3.0, 'root--mongodb-recommendation': 4.0, 'root--mongodb-reservation': 13.0, 'root--mongodb-user': 4.0, 'root--profile': 4.0, 'root--rate': 4.0, 'root--recommendation': 4.0, 'root--reservation': 4.0, 'root--search': 4.0, 'root--user': 29.0}",1711299411.808517,1711299441.8557963
1711299441.8567514,89323.0,1.017,5.19,1.087,"{'root--consul': 4.0, 'root--frontend': 4.0, 'root--geo': 55.0, 'root--jaeger': 3.0, 'root--memcached-profile': 4.0, 'root--memcached-rate': 4.0, 'root--memcached-reserve': 6.0, 'root--mongodb-geo': 3.0, 'root--mongodb-profile': 4.0, 'root--mongodb-rate': 3.0, 'root--mongodb-recommendation': 4.0, 'root--mongodb-reservation': 13.0, 'root--mongodb-user': 4.0, 'root--profile': 4.0, 'root--rate': 4.0, 'root--recommendation': 4.0, 'root--reservation': 4.0, 'root--search': 4.0, 'root--user': 29.0}",1711299441.8567514,1711299471.914147
1711299471.9153807,89320.0,0.867,4.5,0.893,"{'root--consul': 4.0, 'root--frontend': 4.0, 'root--geo': 55.0, 'root--jaeger': 3.0, 'root--memcached-profile': 4.0, 'root--memcached-rate': 4.0, 'root--memcached-reserve': 6.0, 'root--mongodb-geo': 3.0, 'root--mongodb-profile': 4.0, 'root--mongodb-rate': 3.0, 'root--mongodb-recommendation': 4.0, 'root--mongodb-reservation': 13.0, 'root--mongodb-user': 4.0, 'root--profile': 4.0, 'root--rate': 4.0, 'root--recommendation': 4.0, 'root--reservation': 4.0, 'root--search': 4.0, 'root--user': 29.0}",1711299471.9153807,1711299501.976449
1711299501.977739,89324.0,1.085,5.53,1.209,"{'root--consul': 4.0, 'root--frontend': 4.0, 'root--geo': 55.0, 'root--jaeger': 3.0, 'root--memcached-profile': 4.0, 'root--memcached-rate': 4.0, 'root--memcached-reserve': 6.0, 'root--mongodb-geo': 3.0, 'root--mongodb-profile': 4.0, 'root--mongodb-rate': 3.0, 'root--mongodb-recommendation': 4.0, 'root--mongodb-reservation': 13.0, 'root--mongodb-user': 4.0, 'root--profile': 4.0, 'root--rate': 4.0, 'root--recommendation': 4.0, 'root--reservation': 4.0, 'root--search': 4.0, 'root--user': 29.0}",1711299501.977739,1711299532.0321124
1711299532.0603783,87349.0,273.997,3340.0,663.736,"{'root--consul': 4.0, 'root--frontend': 4.0, 'root--geo': 11.583333333333334, 'root--jaeger': 5.866666666666666, 'root--memcached-profile': 4.7, 'root--memcached-rate': 4.0, 'root--memcached-reserve': 5.233333333333333, 'root--mongodb-geo': 8.566666666666666, 'root--mongodb-profile': 4.0, 'root--mongodb-rate': 17.2, 'root--mongodb-recommendation': 3.2333333333333334, 'root--mongodb-reservation': 7.133333333333334, 'root--mongodb-user': 4.0, 'root--profile': 4.0, 'root--rate': 3.7, 'root--recommendation': 4.0, 'root--reservation': 7.5, 'root--search': 6.183333333333334, 'root--user': 12.866666666666667}",1711299532.0603783,1711299562.118864
1711299562.1198494,71264.0,3664.094,12480.0,3539.064,"{'root--consul': 4.0, 'root--frontend': 4.0, 'root--geo': 4.0, 'root--jaeger': 8.0, 'root--memcached-profile': 5.0, 'root--memcached-rate': 4.0, 'root--memcached-reserve': 5.0, 'root--mongodb-geo': 11.0, 'root--mongodb-profile': 4.0, 'root--mongodb-rate': 19.901639344262296, 'root--mongodb-recommendation': 3.0, 'root--mongodb-reservation': 5.0, 'root--mongodb-user': 4.0, 'root--profile': 4.0, 'root--rate': 3.8360655737704916, 'root--recommendation': 4.0, 'root--reservation': 13.0, 'root--search': 10.0, 'root--user': 7.0}",1711299562.1198494,1711299592.7088947
1711299592.7099886,82014.0,1721.01,14280.0,2606.949,"{'root--consul': 4.0, 'root--frontend': 4.0, 'root--geo': 4.0, 'root--jaeger': 8.0, 'root--memcached-profile': 5.0, 'root--memcached-rate': 4.0, 'root--memcached-reserve': 5.0, 'root--mongodb-geo': 11.0, 'root--mongodb-profile': 4.0, 'root--mongodb-rate': 19.524590163934427, 'root--mongodb-recommendation': 3.0, 'root--mongodb-reservation': 5.0, 'root--mongodb-user': 4.0, 'root--profile': 4.0, 'root--rate': 4.0, 'root--recommendation': 4.0, 'root--reservation': 13.0, 'root--search': 10.0, 'root--user': 7.0}",1711299592.7099886,1711299623.2902975
1711299623.2917328,84390.0,1233.679,8160.0,1906.546,"{'root--consul': 4.0, 'root--frontend': 4.0, 'root--geo': 4.0, 'root--jaeger': 8.0, 'root--memcached-profile': 5.0, 'root--memcached-rate': 4.0, 'root--memcached-reserve': 5.0, 'root--mongodb-geo': 11.0, 'root--mongodb-profile': 4.0, 'root--mongodb-rate': 19.55, 'root--mongodb-recommendation': 3.0, 'root--mongodb-reservation': 5.0, 'root--mongodb-user': 4.0, 'root--profile': 4.0, 'root--rate': 4.0, 'root--recommendation': 4.0, 'root--reservation': 13.0, 'root--search': 10.0, 'root--user': 7.0}",1711299623.2917328,1711299653.3632052
1711299653.3714266,84187.0,1158.533,5290.0,1371.88,"{'root--consul': 4.0, 'root--frontend': 4.0, 'root--geo': 4.0, 'root--jaeger': 8.0, 'root--memcached-profile': 5.0, 'root--memcached-rate': 4.0, 'root--memcached-reserve': 5.0, 'root--mongodb-geo': 11.0, 'root--mongodb-profile': 4.0, 'root--mongodb-rate': 19.0, 'root--mongodb-recommendation': 3.0, 'root--mongodb-reservation': 5.0, 'root--mongodb-user': 4.0, 'root--profile': 4.0, 'root--rate': 4.0, 'root--recommendation': 4.0, 'root--reservation': 13.0, 'root--search': 10.0, 'root--user': 7.0}",1711299653.3714266,1711299683.4353313
1711299683.4362645,88895.0,654.485,4480.0,1058.189,"{'root--consul': 4.0, 'root--frontend': 13.59016393442623, 'root--geo': 4.0, 'root--jaeger': 6.032786885245901, 'root--memcached-profile': 4.721311475409836, 'root--memcached-rate': 4.0, 'root--memcached-reserve': 5.0, 'root--mongodb-geo': 9.278688524590164, 'root--mongodb-profile': 3.7540983606557377, 'root--mongodb-rate': 15.311475409836065, 'root--mongodb-recommendation': 3.1311475409836067, 'root--mongodb-reservation': 4.754098360655738, 'root--mongodb-user': 4.0, 'root--profile': 4.0, 'root--rate': 4.0, 'root--recommendation': 4.0, 'root--reservation': 12.508196721311476, 'root--search': 8.278688524590164, 'root--user': 6.360655737704918}",1711299683.4362645,1711299713.98809
1711299713.989156,88160.0,261.715,4870.0,878.32,"{'root--consul': 4.0, 'root--frontend': 81.95, 'root--geo': 4.0, 'root--jaeger': 4.0, 'root--memcached-profile': 4.0, 'root--memcached-rate': 4.0, 'root--memcached-reserve': 5.0, 'root--mongodb-geo': 4.0, 'root--mongodb-profile': 3.0, 'root--mongodb-rate': 4.0, 'root--mongodb-recommendation': 4.0, 'root--mongodb-reservation': 4.0, 'root--mongodb-user': 4.0, 'root--profile': 4.0, 'root--rate': 4.0, 'root--recommendation': 4.0, 'root--reservation': 11.0, 'root--search': 3.0, 'root--user': 4.0}",1711299713.989156,1711299744.0452566
