,load,avg_latency,p99,stddev_latency,allocs,event_start_time,event_end_time
1711164252.1479409,40521.0,10568.414,16650.0,3410.453,"{'root--consul': 8.0, 'root--frontend': 8.0, 'root--geo': 8.0, 'root--jaeger': 8.0, 'root--memcached-profile': 9.0, 'root--memcached-rate': 9.0, 'root--memcached-reserve': 9.0, 'root--mongodb-geo': 9.0, 'root--mongodb-profile': 9.0, 'root--mongodb-rate': 8.0, 'root--mongodb-recommendation': 8.0, 'root--mongodb-reservation': 9.0, 'root--mongodb-user': 8.0, 'root--profile': 8.0, 'root--rate': 9.0, 'root--recommendation': 9.0, 'root--reservation': 8.0, 'root--search': 8.0, 'root--user': 8.0}",1711164252.1479409,1711164282.2298758
1711164282.230926,39243.0,10846.286,17060.0,3335.186,"{'root--consul': 8.0, 'root--frontend': 8.0, 'root--geo': 8.4, 'root--jaeger': 8.0, 'root--memcached-profile': 8.45, 'root--memcached-rate': 9.0, 'root--memcached-reserve': 9.0, 'root--mongodb-geo': 9.0, 'root--mongodb-profile': 8.45, 'root--mongodb-rate': 8.0, 'root--mongodb-recommendation': 8.0, 'root--mongodb-reservation': 9.0, 'root--mongodb-user': 8.433333333333334, 'root--profile': 8.0, 'root--rate': 8.483333333333333, 'root--recommendation': 8.483333333333333, 'root--reservation': 8.4, 'root--search': 8.366666666666667, 'root--user': 8.0}",1711164282.230926,1711164312.289052
1711164312.2900405,38888.0,10892.932,17140.0,3225.144,"{'root--consul': 8.0, 'root--frontend': 8.0, 'root--geo': 9.0, 'root--jaeger': 8.0, 'root--memcached-profile': 8.0, 'root--memcached-rate': 9.0, 'root--memcached-reserve': 9.0, 'root--mongodb-geo': 9.0, 'root--mongodb-profile': 8.0, 'root--mongodb-rate': 8.0, 'root--mongodb-recommendation': 8.0, 'root--mongodb-reservation': 9.0, 'root--mongodb-user': 9.0, 'root--profile': 8.0, 'root--rate': 8.0, 'root--recommendation': 8.0, 'root--reservation': 9.0, 'root--search': 9.0, 'root--user': 8.0}",1711164312.2900405,1711164342.8673573
1711164342.8851097,37075.0,11550.949,18010.0,3480.715,"{'root--consul': 8.0, 'root--frontend': 8.0, 'root--geo': 9.0, 'root--jaeger': 8.0, 'root--memcached-profile': 8.0, 'root--memcached-rate': 9.0, 'root--memcached-reserve': 9.0, 'root--mongodb-geo': 9.0, 'root--mongodb-profile': 8.0, 'root--mongodb-rate': 8.0, 'root--mongodb-recommendation': 8.0, 'root--mongodb-reservation': 9.0, 'root--mongodb-user': 9.0, 'root--profile': 8.0, 'root--rate': 8.0, 'root--recommendation': 8.0, 'root--reservation': 9.0, 'root--search': 9.0, 'root--user': 8.0}",1711164342.8851097,1711164373.4549644
1711164373.4563422,41948.0,10774.555,16160.0,2987.71,"{'root--consul': 8.0, 'root--frontend': 8.0, 'root--geo': 9.0, 'root--jaeger': 8.0, 'root--memcached-profile': 8.0, 'root--memcached-rate': 9.0, 'root--memcached-reserve': 9.0, 'root--mongodb-geo': 9.0, 'root--mongodb-profile': 8.0, 'root--mongodb-rate': 8.0, 'root--mongodb-recommendation': 8.0, 'root--mongodb-reservation': 9.0, 'root--mongodb-user': 9.0, 'root--profile': 8.0, 'root--rate': 8.0, 'root--recommendation': 8.0, 'root--reservation': 9.0, 'root--search': 9.0, 'root--user': 8.0}",1711164373.4563422,1711164404.0179942
1711164404.01939,45321.0,9876.727,15150.0,2994.179,"{'root--consul': 8.0, 'root--frontend': 8.0, 'root--geo': 9.0, 'root--jaeger': 8.0, 'root--memcached-profile': 8.0, 'root--memcached-rate': 9.0, 'root--memcached-reserve': 9.0, 'root--mongodb-geo': 9.0, 'root--mongodb-profile': 8.0, 'root--mongodb-rate': 8.0, 'root--mongodb-recommendation': 8.0, 'root--mongodb-reservation': 9.0, 'root--mongodb-user': 9.0, 'root--profile': 8.0, 'root--rate': 8.0, 'root--recommendation': 8.0, 'root--reservation': 9.0, 'root--search': 9.0, 'root--user': 8.0}",1711164404.01939,1711164434.1142004
1711164434.1156142,49465.0,10432.693,14020.0,2667.349,"{'root--consul': 8.0, 'root--frontend': 8.133333333333333, 'root--geo': 9.0, 'root--jaeger': 8.133333333333333, 'root--memcached-profile': 8.133333333333333, 'root--memcached-rate': 8.75, 'root--memcached-reserve': 8.75, 'root--mongodb-geo': 8.75, 'root--mongodb-profile': 8.0, 'root--mongodb-rate': 8.133333333333333, 'root--mongodb-recommendation': 8.133333333333333, 'root--mongodb-reservation': 8.75, 'root--mongodb-user': 8.783333333333333, 'root--profile': 8.1, 'root--rate': 8.0, 'root--recommendation': 8.1, 'root--reservation': 8.783333333333333, 'root--search': 8.783333333333333, 'root--user': 8.0}",1711164434.1156142,1711164464.1926527
1711164464.1942027,83394.0,1381.707,3440.0,725.516,"{'root--consul': 8.0, 'root--frontend': 9.0, 'root--geo': 9.0, 'root--jaeger': 9.0, 'root--memcached-profile': 9.0, 'root--memcached-rate': 8.0, 'root--memcached-reserve': 8.0, 'root--mongodb-geo': 8.0, 'root--mongodb-profile': 8.0, 'root--mongodb-rate': 9.0, 'root--mongodb-recommendation': 9.0, 'root--mongodb-reservation': 8.0, 'root--mongodb-user': 8.0, 'root--profile': 9.0, 'root--rate': 8.0, 'root--recommendation': 9.0, 'root--reservation': 8.0, 'root--search': 8.0, 'root--user': 8.0}",1711164464.1942027,1711164494.7522333
1711164494.75338,83556.0,1362.173,3780.0,797.099,"{'root--consul': 8.0, 'root--frontend': 9.0, 'root--geo': 9.0, 'root--jaeger': 9.0, 'root--memcached-profile': 9.0, 'root--memcached-rate': 8.0, 'root--memcached-reserve': 8.0, 'root--mongodb-geo': 8.0, 'root--mongodb-profile': 8.0, 'root--mongodb-rate': 9.0, 'root--mongodb-recommendation': 9.0, 'root--mongodb-reservation': 8.0, 'root--mongodb-user': 8.0, 'root--profile': 9.0, 'root--rate': 8.0, 'root--recommendation': 9.0, 'root--reservation': 8.0, 'root--search': 8.0, 'root--user': 8.0}",1711164494.75338,1711164525.3124845
1711164525.3138885,82967.0,1398.897,3610.0,834.159,"{'root--consul': 8.0, 'root--frontend': 9.0, 'root--geo': 9.0, 'root--jaeger': 9.0, 'root--memcached-profile': 9.0, 'root--memcached-rate': 8.0, 'root--memcached-reserve': 8.0, 'root--mongodb-geo': 8.0, 'root--mongodb-profile': 8.0, 'root--mongodb-rate': 9.0, 'root--mongodb-recommendation': 9.0, 'root--mongodb-reservation': 8.0, 'root--mongodb-user': 8.0, 'root--profile': 9.0, 'root--rate': 8.0, 'root--recommendation': 9.0, 'root--reservation': 8.0, 'root--search': 8.0, 'root--user': 8.0}",1711164525.3138885,1711164555.3802936
1711164555.3817308,83463.0,1414.734,3550.0,781.152,"{'root--consul': 8.0, 'root--frontend': 9.0, 'root--geo': 9.0, 'root--jaeger': 9.0, 'root--memcached-profile': 9.0, 'root--memcached-rate': 8.0, 'root--memcached-reserve': 8.0, 'root--mongodb-geo': 8.0, 'root--mongodb-profile': 8.0, 'root--mongodb-rate': 9.0, 'root--mongodb-recommendation': 9.0, 'root--mongodb-reservation': 8.0, 'root--mongodb-user': 8.0, 'root--profile': 9.0, 'root--rate': 8.0, 'root--recommendation': 9.0, 'root--reservation': 8.0, 'root--search': 8.0, 'root--user': 8.0}",1711164555.3817308,1711164585.9501407
1711164585.9512308,82985.0,1525.572,3500.0,764.333,"{'root--consul': 8.0, 'root--frontend': 9.0, 'root--geo': 9.0, 'root--jaeger': 9.0, 'root--memcached-profile': 9.0, 'root--memcached-rate': 8.0, 'root--memcached-reserve': 8.0, 'root--mongodb-geo': 8.0, 'root--mongodb-profile': 8.0, 'root--mongodb-rate': 9.0, 'root--mongodb-recommendation': 9.0, 'root--mongodb-reservation': 8.0, 'root--mongodb-user': 8.0, 'root--profile': 9.0, 'root--rate': 8.0, 'root--recommendation': 9.0, 'root--reservation': 8.0, 'root--search': 8.0, 'root--user': 8.0}",1711164585.9512308,1711164616.532408
1711164616.565377,83288.0,1378.922,3670.0,824.016,"{'root--consul': 8.901639344262295, 'root--frontend': 9.0, 'root--geo': 9.0, 'root--jaeger': 8.0, 'root--memcached-profile': 9.0, 'root--memcached-rate': 8.0, 'root--memcached-reserve': 8.0, 'root--mongodb-geo': 8.934426229508198, 'root--mongodb-profile': 8.0, 'root--mongodb-rate': 8.0, 'root--mongodb-recommendation': 8.0, 'root--mongodb-reservation': 8.0, 'root--mongodb-user': 8.0, 'root--profile': 9.0, 'root--rate': 8.901639344262295, 'root--recommendation': 8.032786885245901, 'root--reservation': 8.0, 'root--search': 8.0, 'root--user': 8.868852459016393}",1711164616.565377,1711164647.135014
1711164647.136312,83479.0,1338.681,3790.0,816.932,"{'root--consul': 9.0, 'root--frontend': 9.0, 'root--geo': 9.0, 'root--jaeger': 8.0, 'root--memcached-profile': 9.0, 'root--memcached-rate': 8.0, 'root--memcached-reserve': 8.0, 'root--mongodb-geo': 9.0, 'root--mongodb-profile': 8.0, 'root--mongodb-rate': 8.0, 'root--mongodb-recommendation': 8.0, 'root--mongodb-reservation': 8.0, 'root--mongodb-user': 8.0, 'root--profile': 9.0, 'root--rate': 9.0, 'root--recommendation': 8.0, 'root--reservation': 8.0, 'root--search': 8.0, 'root--user': 9.0}",1711164647.136312,1711164677.6995401
1711164677.7009616,83438.0,1367.461,3280.0,714.944,"{'root--consul': 9.0, 'root--frontend': 9.0, 'root--geo': 9.0, 'root--jaeger': 8.0, 'root--memcached-profile': 9.0, 'root--memcached-rate': 8.0, 'root--memcached-reserve': 8.0, 'root--mongodb-geo': 9.0, 'root--mongodb-profile': 8.0, 'root--mongodb-rate': 8.0, 'root--mongodb-recommendation': 8.0, 'root--mongodb-reservation': 8.0, 'root--mongodb-user': 8.0, 'root--profile': 9.0, 'root--rate': 9.0, 'root--recommendation': 8.0, 'root--reservation': 8.0, 'root--search': 8.0, 'root--user': 9.0}",1711164677.7009616,1711164708.2652707
1711164708.2666419,83597.0,1369.989,3780.0,715.152,"{'root--consul': 9.0, 'root--frontend': 9.0, 'root--geo': 9.0, 'root--jaeger': 8.0, 'root--memcached-profile': 9.0, 'root--memcached-rate': 8.0, 'root--memcached-reserve': 8.0, 'root--mongodb-geo': 9.0, 'root--mongodb-profile': 8.0, 'root--mongodb-rate': 8.0, 'root--mongodb-recommendation': 8.0, 'root--mongodb-reservation': 8.0, 'root--mongodb-user': 8.0, 'root--profile': 9.0, 'root--rate': 9.0, 'root--recommendation': 8.0, 'root--reservation': 8.0, 'root--search': 8.0, 'root--user': 9.0}",1711164708.2666419,1711164738.8284209
1711164738.8298047,83080.0,1487.044,3530.0,761.248,"{'root--consul': 9.0, 'root--frontend': 9.0, 'root--geo': 9.0, 'root--jaeger': 8.0, 'root--memcached-profile': 9.0, 'root--memcached-rate': 8.0, 'root--memcached-reserve': 8.0, 'root--mongodb-geo': 9.0, 'root--mongodb-profile': 8.0, 'root--mongodb-rate': 8.0, 'root--mongodb-recommendation': 8.0, 'root--mongodb-reservation': 8.0, 'root--mongodb-user': 8.0, 'root--profile': 9.0, 'root--rate': 9.0, 'root--recommendation': 8.0, 'root--reservation': 8.0, 'root--search': 8.0, 'root--user': 9.0}",1711164738.8298047,1711164768.89621
1711164768.89722,55724.0,6471.921,11910.0,2623.427,"{'root--consul': 8.25, 'root--frontend': 8.25, 'root--geo': 8.25, 'root--jaeger': 8.0, 'root--memcached-profile': 9.0, 'root--memcached-rate': 8.65, 'root--memcached-reserve': 8.0, 'root--mongodb-geo': 9.0, 'root--mongodb-profile': 8.65, 'root--mongodb-rate': 8.65, 'root--mongodb-recommendation': 8.0, 'root--mongodb-reservation': 8.0, 'root--mongodb-user': 8.0, 'root--profile': 8.283333333333333, 'root--rate': 8.283333333333333, 'root--recommendation': 8.6, 'root--reservation': 8.6, 'root--search': 8.6, 'root--user': 8.283333333333333}",1711164768.89722,1711164798.9639852
1711164798.9650035,51089.0,8631.136,13110.0,2484.754,"{'root--consul': 8.0, 'root--frontend': 8.0, 'root--geo': 8.0, 'root--jaeger': 8.0, 'root--memcached-profile': 9.0, 'root--memcached-rate': 9.0, 'root--memcached-reserve': 8.0, 'root--mongodb-geo': 9.0, 'root--mongodb-profile': 9.0, 'root--mongodb-rate': 9.0, 'root--mongodb-recommendation': 8.0, 'root--mongodb-reservation': 8.0, 'root--mongodb-user': 8.0, 'root--profile': 8.0, 'root--rate': 8.0, 'root--recommendation': 9.0, 'root--reservation': 9.0, 'root--search': 9.0, 'root--user': 8.0}",1711164798.9650035,1711164829.5196576
1711164829.5210516,50560.0,8867.772,13210.0,2517.836,"{'root--consul': 8.0, 'root--frontend': 8.0, 'root--geo': 8.0, 'root--jaeger': 8.0, 'root--memcached-profile': 9.0, 'root--memcached-rate': 9.0, 'root--memcached-reserve': 8.0, 'root--mongodb-geo': 9.0, 'root--mongodb-profile': 9.0, 'root--mongodb-rate': 9.0, 'root--mongodb-recommendation': 8.0, 'root--mongodb-reservation': 8.0, 'root--mongodb-user': 8.0, 'root--profile': 8.0, 'root--rate': 8.0, 'root--recommendation': 9.0, 'root--reservation': 9.0, 'root--search': 9.0, 'root--user': 8.0}",1711164829.5210516,1711164859.6223316
1711164859.6233666,52409.0,8129.574,12570.0,2396.197,"{'root--consul': 8.0, 'root--frontend': 8.0, 'root--geo': 8.0, 'root--jaeger': 8.0, 'root--memcached-profile': 9.0, 'root--memcached-rate': 9.0, 'root--memcached-reserve': 8.0, 'root--mongodb-geo': 9.0, 'root--mongodb-profile': 9.0, 'root--mongodb-rate': 9.0, 'root--mongodb-recommendation': 8.0, 'root--mongodb-reservation': 8.0, 'root--mongodb-user': 8.0, 'root--profile': 8.0, 'root--rate': 8.0, 'root--recommendation': 9.0, 'root--reservation': 9.0, 'root--search': 9.0, 'root--user': 8.0}",1711164859.6233666,1711164890.2064579
1711164890.2078738,47408.0,9380.684,14200.0,2724.275,"{'root--consul': 8.0, 'root--frontend': 8.0, 'root--geo': 8.0, 'root--jaeger': 8.0, 'root--memcached-profile': 9.0, 'root--memcached-rate': 9.0, 'root--memcached-reserve': 8.0, 'root--mongodb-geo': 9.0, 'root--mongodb-profile': 9.0, 'root--mongodb-rate': 9.0, 'root--mongodb-recommendation': 8.0, 'root--mongodb-reservation': 8.0, 'root--mongodb-user': 8.0, 'root--profile': 8.0, 'root--rate': 8.0, 'root--recommendation': 9.0, 'root--reservation': 9.0, 'root--search': 9.0, 'root--user': 8.0}",1711164890.2078738,1711164920.3468177
1711164920.3481836,47228.0,9456.985,14240.0,2647.998,"{'root--consul': 8.316666666666666, 'root--frontend': 8.0, 'root--geo': 8.35, 'root--jaeger': 8.0, 'root--memcached-profile': 8.533333333333333, 'root--memcached-rate': 8.533333333333333, 'root--memcached-reserve': 8.0, 'root--mongodb-geo': 8.533333333333333, 'root--mongodb-profile': 8.533333333333333, 'root--mongodb-rate': 9.0, 'root--mongodb-recommendation': 8.4, 'root--mongodb-reservation': 8.0, 'root--mongodb-user': 8.0, 'root--profile': 8.0, 'root--rate': 8.35, 'root--recommendation': 8.566666666666666, 'root--reservation': 9.0, 'root--search': 9.0, 'root--user': 8.316666666666666}",1711164920.3481836,1711164950.4701643
1711164950.4712718,47186.0,9410.481,14470.0,2789.255,"{'root--consul': 9.0, 'root--frontend': 8.0, 'root--geo': 9.0, 'root--jaeger': 8.0, 'root--memcached-profile': 8.0, 'root--memcached-rate': 8.0, 'root--memcached-reserve': 8.0, 'root--mongodb-geo': 8.0, 'root--mongodb-profile': 8.0, 'root--mongodb-rate': 9.0, 'root--mongodb-recommendation': 9.0, 'root--mongodb-reservation': 8.0, 'root--mongodb-user': 8.0, 'root--profile': 8.0, 'root--rate': 9.0, 'root--recommendation': 8.0, 'root--reservation': 9.0, 'root--search': 9.0, 'root--user': 9.0}",1711164950.4712718,1711164980.5648117
1711164980.565804,47711.0,9267.901,14160.0,2683.251,"{'root--consul': 9.0, 'root--frontend': 8.0, 'root--geo': 9.0, 'root--jaeger': 8.0, 'root--memcached-profile': 8.0, 'root--memcached-rate': 8.0, 'root--memcached-reserve': 8.0, 'root--mongodb-geo': 8.0, 'root--mongodb-profile': 8.0, 'root--mongodb-rate': 9.0, 'root--mongodb-recommendation': 9.0, 'root--mongodb-reservation': 8.0, 'root--mongodb-user': 8.0, 'root--profile': 8.0, 'root--rate': 9.0, 'root--recommendation': 8.0, 'root--reservation': 9.0, 'root--search': 9.0, 'root--user': 9.0}",1711164980.565804,1711165010.654455
1711165010.6554704,45798.0,9647.84,14840.0,2821.767,"{'root--consul': 9.0, 'root--frontend': 8.0, 'root--geo': 9.0, 'root--jaeger': 8.0, 'root--memcached-profile': 8.0, 'root--memcached-rate': 8.0, 'root--memcached-reserve': 8.0, 'root--mongodb-geo': 8.0, 'root--mongodb-profile': 8.0, 'root--mongodb-rate': 9.0, 'root--mongodb-recommendation': 9.0, 'root--mongodb-reservation': 8.0, 'root--mongodb-user': 8.0, 'root--profile': 8.0, 'root--rate': 9.0, 'root--recommendation': 8.0, 'root--reservation': 9.0, 'root--search': 9.0, 'root--user': 9.0}",1711165010.6554704,1711165040.7588928
1711165040.7599154,47647.0,9205.762,14190.0,2697.911,"{'root--consul': 9.0, 'root--frontend': 8.0, 'root--geo': 9.0, 'root--jaeger': 8.0, 'root--memcached-profile': 8.0, 'root--memcached-rate': 8.0, 'root--memcached-reserve': 8.0, 'root--mongodb-geo': 8.0, 'root--mongodb-profile': 8.0, 'root--mongodb-rate': 9.0, 'root--mongodb-recommendation': 9.0, 'root--mongodb-reservation': 8.0, 'root--mongodb-user': 8.0, 'root--profile': 8.0, 'root--rate': 9.0, 'root--recommendation': 8.0, 'root--reservation': 9.0, 'root--search': 9.0, 'root--user': 9.0}",1711165040.7599154,1711165070.8434205
1711165070.8444421,49762.0,8906.262,13570.0,2482.379,"{'root--consul': 9.0, 'root--frontend': 8.0, 'root--geo': 8.833333333333334, 'root--jaeger': 8.033333333333333, 'root--memcached-profile': 8.033333333333333, 'root--memcached-rate': 8.0, 'root--memcached-reserve': 8.0, 'root--mongodb-geo': 8.0, 'root--mongodb-profile': 8.083333333333334, 'root--mongodb-rate': 8.883333333333333, 'root--mongodb-recommendation': 8.883333333333333, 'root--mongodb-reservation': 8.0, 'root--mongodb-user': 8.033333333333333, 'root--profile': 8.0, 'root--rate': 8.883333333333333, 'root--recommendation': 8.0, 'root--reservation': 9.0, 'root--search': 8.883333333333333, 'root--user': 9.0}",1711165070.8444421,1711165100.9150095
1711165100.9159613,41656.0,10511.578,16149.999999999998,3015.105,"{'root--consul': 9.0, 'root--frontend': 8.0, 'root--geo': 8.0, 'root--jaeger': 9.0, 'root--memcached-profile': 9.0, 'root--memcached-rate': 8.0, 'root--memcached-reserve': 8.0, 'root--mongodb-geo': 8.0, 'root--mongodb-profile': 9.0, 'root--mongodb-rate': 8.0, 'root--mongodb-recommendation': 8.0, 'root--mongodb-reservation': 8.0, 'root--mongodb-user': 9.0, 'root--profile': 9.0, 'root--rate': 8.0, 'root--recommendation': 8.0, 'root--reservation': 9.0, 'root--search': 8.0, 'root--user': 9.0}",1711165100.9159613,1711165131.467567
1711165131.4688978,44903.0,9855.146,15170.0,2851.388,"{'root--consul': 9.0, 'root--frontend': 8.0, 'root--geo': 8.0, 'root--jaeger': 9.0, 'root--memcached-profile': 9.0, 'root--memcached-rate': 8.0, 'root--memcached-reserve': 8.0, 'root--mongodb-geo': 8.0, 'root--mongodb-profile': 9.0, 'root--mongodb-rate': 8.0, 'root--mongodb-recommendation': 8.0, 'root--mongodb-reservation': 8.0, 'root--mongodb-user': 9.0, 'root--profile': 9.0, 'root--rate': 8.0, 'root--recommendation': 8.0, 'root--reservation': 9.0, 'root--search': 8.0, 'root--user': 9.0}",1711165131.4688978,1711165161.5627694
1711165161.5638406,41423.0,10478.846,16239.999999999998,3179.62,"{'root--consul': 9.0, 'root--frontend': 8.0, 'root--geo': 8.0, 'root--jaeger': 9.0, 'root--memcached-profile': 9.0, 'root--memcached-rate': 8.0, 'root--memcached-reserve': 8.0, 'root--mongodb-geo': 8.0, 'root--mongodb-profile': 9.0, 'root--mongodb-rate': 8.0, 'root--mongodb-recommendation': 8.0, 'root--mongodb-reservation': 8.0, 'root--mongodb-user': 9.0, 'root--profile': 9.0, 'root--rate': 8.0, 'root--recommendation': 8.0, 'root--reservation': 9.0, 'root--search': 8.0, 'root--user': 9.0}",1711165161.5638406,1711165192.120905
1711165192.1223688,45795.0,9972.428,14840.0,2692.192,"{'root--consul': 9.0, 'root--frontend': 8.0, 'root--geo': 8.0, 'root--jaeger': 9.0, 'root--memcached-profile': 9.0, 'root--memcached-rate': 8.0, 'root--memcached-reserve': 8.0, 'root--mongodb-geo': 8.0, 'root--mongodb-profile': 9.0, 'root--mongodb-rate': 8.0, 'root--mongodb-recommendation': 8.0, 'root--mongodb-reservation': 8.0, 'root--mongodb-user': 9.0, 'root--profile': 9.0, 'root--rate': 8.0, 'root--recommendation': 8.0, 'root--reservation': 9.0, 'root--search': 8.0, 'root--user': 9.0}",1711165192.1223688,1711165222.1947522
1711165222.1958137,42509.0,10191.144,16040.0,3182.895,"{'root--consul': 9.0, 'root--frontend': 8.0, 'root--geo': 8.0, 'root--jaeger': 9.0, 'root--memcached-profile': 9.0, 'root--memcached-rate': 8.0, 'root--memcached-reserve': 8.0, 'root--mongodb-geo': 8.0, 'root--mongodb-profile': 9.0, 'root--mongodb-rate': 8.0, 'root--mongodb-recommendation': 8.0, 'root--mongodb-reservation': 8.0, 'root--mongodb-user': 9.0, 'root--profile': 9.0, 'root--rate': 8.0, 'root--recommendation': 8.0, 'root--reservation': 9.0, 'root--search': 8.0, 'root--user': 9.0}",1711165222.1958137,1711165252.770313
